Date,Time,AUDJPY,AUDUSD,EURCHF,EURGBP,EURJPY,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY,SILVER,GOLD,NAS,DAX,CAC,FTSE,DOW
05/10/2010,07:00:00,84.088,0.90491,1.42664,0.87396,120.706,1.29857,1.48629,0.72744,1.02824,1.09854,93.371,19.605,1113.19995,1793,5995,3382,5260,10707
05/10/2010,07:15:00,84.293,0.9043,1.42581,0.87281,121.512,1.29748,1.48475,0.72722,1.0261,1.09879,93.356,19.63,1113.84998,1793,5987,3381,5256,10710
05/10/2010,07:30:00,84.693,0.90547,1.42622,0.87321,121.714,1.29672,1.48449,0.7269,1.02425,1.09984,93.269,19.6,1114.80005,1792,5987,3379,5258,10699
05/10/2010,07:45:00,84.624,0.90701,1.4251,0.87336,121.773,1.2967,1.48894,0.72767,1.02363,1.09887,93.366,19.605,1115.15002,1794,5989,3373,5259,10698
05/10/2010,08:00:00,84.575,0.90645,1.42605,0.87387,122.042,1.30138,1.49099,0.72724,1.02245,1.09579,93.411,19.62,1114.90002,1793,5985,3375,5258,10697
05/10/2010,08:15:00,84.673,0.90672,1.42825,0.87426,121.913,1.30379,1.49335,0.72672,1.02291,1.09548,93.337,19.59,1113.05005,1792,5986,3375,5272,10697
05/10/2010,08:30:00,84.557,0.90685,1.42964,0.87418,121.754,1.30569,1.49519,0.72493,1.02379,1.09483,93.323,19.595,1112.65002,1794,5985,3381,5261,10689
05/10/2010,08:45:00,84.426,0.90517,1.43043,0.87398,121.728,1.30715,1.49726,0.72495,1.02415,1.09433,93.355,19.58,1112.94995,1793,5985,3385,5261,10686
05/10/2010,09:00:00,84.395,0.9045,1.43135,0.8715,121.985,1.30506,1.49556,0.72534,1.025,1.09668,93.168,19.6,1115.5,1799,5978,3388,5259,10687
05/10/2010,09:15:00,84.553,0.90431,1.4298,0.87201,121.55,1.30435,1.49722,0.72447,1.024,1.09609,93.227,19.645,1118.44995,1802,5958,3397,5256,10691
05/10/2010,09:30:00,84.276,0.90567,1.42945,0.87109,121.51,1.30435,1.49913,0.72654,1.0243,1.09575,93.065,19.64,1125.25,1799,5965,3392,5261,10672
05/10/2010,09:45:00,84.372,0.90452,1.42895,0.87147,121.06,1.30664,1.49799,0.72714,1.02376,1.09359,93.08,19.605,1123.15002,1795,5950,3404,5256,10664
05/10/2010,10:00:00,84.135,0.90496,1.42675,0.87065,121.059,1.30458,1.49982,0.72633,1.02365,1.09359,93.283,19.545,1123.19995,1798,5944,3396,5266,10655
05/10/2010,10:15:00,84.144,0.90401,1.4263,0.86879,121.38,1.30332,1.49819,0.72647,1.02283,1.09433,93.324,19.555,1123.75,1800,5946,3397,5268,10662
05/10/2010,10:30:00,84.311,0.90396,1.4258,0.86806,121.252,1.3008,1.49722,0.7265,1.02225,1.096,93.384,19.495,1124.05005,1798,5966,3390,5274,10670
05/10/2010,10:45:00,84.328,0.90381,1.42555,0.86864,121.449,1.30066,1.49949,0.72592,1.02411,1.09595,93.365,19.485,1125.30005,1800,5975,3384,5278,10677
05/10/2010,11:00:00,84.551,0.90362,1.4257,0.86759,121.377,1.30119,1.49941,0.72517,1.02186,1.09559,93.351,19.465,1124.05005,1803,5967,3376,5284,10699
05/10/2010,11:15:00,84.581,0.90536,1.42515,0.86571,121.021,1.29925,1.50268,0.72504,1.02149,1.09687,93.393,19.485,1123.15002,1809,5967,3380,5280,10695
05/10/2010,11:30:00,84.493,0.90586,1.4254,0.86531,121.176,1.3005,1.50204,0.72492,1.02247,1.09601,93.28,19.495,1123.30005,1810,5964,3375,5281,10693
05/10/2010,11:45:00,84.567,0.90507,1.42615,0.86531,120.959,1.29998,1.50067,0.7249,1.02165,1.09703,93.132,19.49,1124.34998,1806,5950,3388,5275,10705
05/10/2010,12:00:00,84.53,0.90546,1.42455,0.86371,120.386,1.29629,1.501,0.72581,1.02142,1.09884,93.106,19.49,1124.80005,1808,5960,3388,5291,10701
05/10/2010,12:15:00,84.26,0.90621,1.42415,0.86424,120.156,1.29749,1.50119,0.72483,1.02365,1.0976,93.09,19.49,1124.19995,1812,5953,3388,5268,10702
05/10/2010,12:30:00,84.15,0.90471,1.42482,0.86381,120.354,1.2967,1.49854,0.72557,1.02511,1.09869,92.987,19.405,1123.30005,1812,5964,3392,5276,10714
05/10/2010,12:45:00,84.136,0.90382,1.4242,0.86248,120.229,1.29261,1.49892,0.72397,1.02343,1.10175,93.126,19.43,1123.40002,1810,5962,3375,5285,10740
05/10/2010,13:00:00,84.04,0.90379,1.42298,0.86083,120.32,1.29047,1.50424,0.72446,1.02409,1.10259,93.213,19.445,1122,1812,5962,3351,5280,10754
05/10/2010,13:15:00,84.198,0.90376,1.4241,0.85942,120.554,1.29289,1.50404,0.72177,1.02439,1.10144,93.148,19.475,1122.68994,1814,5963,3358,5278,10768
05/10/2010,13:30:00,84.36,0.90411,1.42385,0.85953,119.987,1.2929,1.49945,0.72207,1.02411,1.10128,93.096,19.465,1123.04004,1815,5956,3338,5269,10768
05/10/2010,13:45:00,84.133,0.90497,1.42401,0.86156,119.704,1.29196,1.50013,0.72229,1.02655,1.10206,92.97,19.5,1122.55005,1813,5958,3331,5268,10757
05/10/2010,14:00:00,84.13,0.90322,1.4245,0.86199,119.212,1.2933,1.49759,0.72158,1.02489,1.10138,93.127,19.5,1124.25,1811,5958,3329,5266,10748
05/10/2010,14:15:00,83.768,0.90361,1.42297,0.85999,119.391,1.28812,1.49804,0.72178,1.02826,1.10458,93.21,19.5,1125.09998,1809,5958,3342,5268,10730
05/10/2010,14:30:00,83.928,0.90103,1.42195,0.85828,119.6,1.28579,1.49726,0.72207,1.02909,1.10581,93.45,19.505,1123.40002,1811,5954,3346,5258,10745
05/10/2010,14:45:00,83.869,0.90118,1.42015,0.85618,119.842,1.28221,1.49759,0.72147,1.02845,1.10746,93.404,19.51,1125.40002,1814,5959,3347,5249,10712
05/10/2010,15:00:00,84.143,0.89975,1.41975,0.856,119.965,1.28203,1.49776,0.72147,1.02836,1.1074,93.345,19.505,1125.80005,1813,5953,3338,5238,10736
05/10/2010,15:15:00,84.145,0.90036,1.42198,0.85653,119.934,1.28314,1.49889,0.72118,1.02623,1.10826,93.39,19.505,1126.40002,1812,5950,3342,5249,10746
05/10/2010,15:30:00,84.105,0.90086,1.4212,0.85546,120.095,1.28239,1.50022,0.72027,1.02564,1.10819,93.215,19.485,1127.30005,1812,5952,3366,5247,10742
05/10/2010,15:45:00,84.185,0.90096,1.42259,0.85591,119.909,1.28428,1.49696,0.72034,1.02437,1.1077,93.376,19.42,1126.94995,1816,5956,3360,5244,10750
05/10/2010,16:00:00,83.992,0.90143,1.42312,0.85804,119.814,1.28485,1.4978,0.71962,1.02435,1.10768,93.31,19.39,1127.55005,1814,5956,3354,5241,10759
05/10/2010,16:15:00,84.024,0.90105,1.42358,0.85839,119.748,1.28596,1.48779,0.72045,1.02546,1.10702,93.25,19.4,1127.5,1814,5946,3361,5235,10759
05/10/2010,16:30:00,83.96,0.89983,1.4235,0.8644,119.438,1.28632,1.48639,0.72002,1.02531,1.10659,93.144,19.44,1127.84998,1809,5905,3365,5236,10771
05/10/2010,16:45:00,83.946,0.89978,1.42228,0.86304,118.895,1.28306,1.48625,0.72067,1.02612,1.10839,93.202,19.445,1127.44995,1807,5902,3369,5238,10772
05/10/2010,17:00:00,83.72,0.90016,1.4224,0.86336,119.326,1.28323,1.48525,0.72112,1.02695,1.10836,93.106,19.44,1125.40002,1807,5872,3369,5233,10785
05/10/2010,17:15:00,83.86,0.89876,1.4206,0.86223,119.179,1.2809,1.48499,0.72152,1.02573,1.10894,93.1,19.44,1125.34998,1810,5874,3364,5229,10772
05/10/2010,17:30:00,83.759,0.89976,1.4184,0.85946,119.159,1.27638,1.48767,0.72102,1.02561,1.11116,93.08,19.43,1125.44995,1808,5878,3351,5227,10773
05/10/2010,17:45:00,83.8,0.89959,1.4192,0.86045,119.124,1.28027,1.48661,0.72075,1.02564,1.10843,93.1,19.42,1127.84998,1812,5886,3356,5228,10767
05/10/2010,18:00:00,83.82,0.90011,1.4182,0.86097,119.037,1.2799,1.48554,0.72088,1.02596,1.10804,93.11,19.435,1128.30005,1807,5886,3361,5225,10777
05/10/2010,18:15:00,83.83,0.90053,1.41921,0.86135,119.127,1.27981,1.48715,0.72243,1.02571,1.10885,93.138,19.42,1127.09998,1810,5896,3363,5226,10774
05/10/2010,18:30:00,83.817,0.90041,1.41929,0.86045,119.231,1.2797,1.48742,0.72293,1.02446,1.10904,93.15,19.425,1127.55005,1810,5877,3366,5224,10780
05/10/2010,18:45:00,83.94,0.90016,1.4185,0.85945,119.035,1.27846,1.48719,0.72257,1.02441,1.10949,93.186,19.43,1127.19995,1808,5892,3367,5219,10788
05/10/2010,19:00:00,83.817,0.90121,1.4183,0.86016,119.089,1.27934,1.48789,0.72232,1.02546,1.10856,93.212,19.435,1127.44995,1805,5903,3362,5215,10829
05/10/2010,19:15:00,83.93,0.89981,1.41935,0.86019,119.074,1.28009,1.48769,0.72233,1.02495,1.10883,93.23,19.45,1127,1802,5909,3367,5219,10833
05/10/2010,19:30:00,83.976,0.90062,1.41821,0.85886,119.207,1.2779,1.48619,0.72237,1.02546,1.10969,93.176,19.45,1126.75,1802,5906,3370,5224,10845
05/10/2010,19:45:00,84.141,0.90091,1.41841,0.85973,119.181,1.27791,1.48544,0.7209,1.02421,1.10989,93.216,19.455,1126.69995,1798,5904,3369,5231,10829
05/10/2010,20:00:00,84.138,0.90251,1.419,0.85995,119.141,1.27749,1.48598,0.72224,1.02391,1.11074,93.28,19.44,1127,1796,5903,3350,5238,10841
05/10/2010,20:15:00,84.17,0.90296,1.42059,0.86022,119.231,1.27868,1.48689,0.7217,1.02376,1.11108,93.271,19.47,1127.40002,1792,5899,3338,5244,10850
05/10/2010,20:30:00,84.211,0.90295,1.42,0.8602,119.259,1.27912,1.4856,0.721,1.0232,1.11019,93.28,19.48,1127.55005,1784,5907,3344,5251,10815
05/10/2010,20:45:00,84.201,0.90275,1.419,0.86006,119.226,1.27804,1.48609,0.72192,1.02291,1.11024,93.281,19.455,1127.25,1785,5910,3342,5252,10825
05/10/2010,21:00:00,84.21,0.90253,1.41892,0.86,119.185,1.27833,1.48447,0.72183,1.0234,1.11002,93.314,19.445,1127.09998,1789,5916,3345,5247,10846
05/10/2010,21:15:00,84.168,0.90276,1.4184,0.86106,119.3,1.2786,1.48469,0.72087,1.02415,1.10919,93.344,19.47,1127.19995,1787,5927,3353,5242,10855
05/10/2010,21:30:00,84.305,0.90231,1.4192,0.86062,119.365,1.27815,1.48472,0.71953,1.02363,1.11029,93.345,19.475,1126.65002,1782,5922,3355,5245,10858
05/10/2010,21:45:00,84.26,0.90336,1.41917,0.86033,119.311,1.27768,1.48592,0.7199,1.02365,1.11066,93.34,19.48,1126.75,1784,5938,3351,5246,10856
05/10/2010,22:00:00,84.223,0.90261,1.4189,0.8601,119.359,1.27853,1.48559,0.71971,1.02386,1.11002,93.316,19.45,1126.84998,1788,5931,3348,5242,10865
05/10/2010,22:15:00,84.26,0.90222,1.41895,0.86051,119.273,1.27859,1.48531,0.71917,1.02409,1.10971,93.192,19.4,1126.84998,1780,5933,3340,5240,10880
05/10/2010,22:30:00,84.256,0.90271,1.41865,0.86032,119.091,1.2782,1.48669,0.71937,1.02394,1.10984,93.112,19.4,1127.40002,1773,5928,3343,5241,10871
05/10/2010,22:45:00,84.075,0.90286,1.4184,0.85996,118.675,1.27864,1.48645,0.71984,1.02429,1.1092,93.054,19.385,1127.75,1790,5923,3344,5236,10861
05/10/2010,23:00:00,83.924,0.90216,1.41843,0.85976,118.56,1.27824,1.48574,0.72008,1.0244,1.10957,93.053,19.385,1128,1805,5914,3351,5229,10856
05/10/2010,23:15:00,83.89,0.90126,1.41815,0.85982,118.521,1.27785,1.483,0.72037,1.02349,1.1097,93.002,19.375,1127.84998,1808,5924,3349,5221,10863
05/10/2010,23:30:00,83.828,0.90152,1.4164,0.85929,118.454,1.2745,1.48405,0.72055,1.02438,1.11122,92.799,19.405,1128.09998,1795,5920,3348,5218,10886
05/10/2010,23:45:00,83.744,0.90086,1.41603,0.85835,118.436,1.27404,1.48299,0.7215,1.02449,1.11139,92.912,19.41,1128.55005,1805,5935,3347,5225,10880
05/11/2010,00:00:00,83.535,0.90041,1.41573,0.8585,118.729,1.27362,1.48341,0.72109,1.024,1.11159,92.793,19.425,1127.75,1805,5934,3351,5235,10889
05/11/2010,00:15:00,83.727,0.90023,1.41519,0.85848,118.433,1.27369,1.48397,0.72122,1.02291,1.11114,92.985,19.41,1128.05005,1810,5941,3359,5231,10892
05/11/2010,00:30:00,83.603,0.90113,1.41609,0.85984,118.732,1.27631,1.48327,0.7212,1.0237,1.10953,93.128,19.385,1127.69995,1822,5949,3356,5240,10890
05/11/2010,00:45:00,83.78,0.90101,1.41668,0.86115,118.942,1.27776,1.48291,0.72081,1.0238,1.1087,93.225,19.395,1127.69995,1831,5931,3360,5229,10881
05/11/2010,01:00:00,83.949,0.90102,1.4167,0.8605,119.28,1.27632,1.48268,0.7209,1.02289,1.10989,93.1,19.38,1127.75,1827,5882,3359,5245,10897
05/11/2010,01:15:00,84.13,0.90146,1.4166,0.86102,118.98,1.27703,1.48444,0.7202,1.02129,1.10932,93.055,19.39,1127.80005,1823,5894,3364,5224,10899
05/11/2010,01:30:00,83.965,0.9024,1.41695,0.86025,118.939,1.27718,1.48688,0.72069,1.02259,1.10934,93.023,19.41,1127.25,1830,5851,3369,5225,10893
05/11/2010,01:45:00,83.932,0.90186,1.41758,0.86032,118.934,1.27946,1.48537,0.7206,1.0221,1.10794,93.046,19.42,1127.19995,1827,5843,3360,5230,10888
05/11/2010,02:00:00,83.916,0.90206,1.41701,0.86018,118.968,1.27792,1.48519,0.72087,1.0227,1.10892,93.021,19.445,1127,1821,5835,3370,5233,10889
05/11/2010,02:15:00,83.961,0.90211,1.4177,0.86039,118.848,1.27828,1.4864,0.72061,1.0228,1.10914,92.925,19.425,1127.65002,1821,5864,3375,5228,10896
05/11/2010,02:30:00,83.924,0.90236,1.41754,0.85993,118.627,1.27855,1.48546,0.71957,1.02295,1.10871,92.933,19.39,1129.75,1816,5867,3376,5236,10892
05/11/2010,02:45:00,83.74,0.90216,1.41828,0.86047,118.561,1.27851,1.48358,0.71877,1.0237,1.10934,92.886,19.405,1131.75,1821,5869,3373,5243,10894
05/11/2010,03:00:00,83.722,0.90111,1.41767,0.86096,118.55,1.27766,1.48228,0.7189,1.02395,1.10951,92.922,19.53,1130.59998,1822,5861,3366,5244,10891
05/11/2010,03:15:00,83.67,0.90086,1.41671,0.86098,118.548,1.27658,1.48061,0.71868,1.02399,1.10983,92.926,19.555,1131.55005,1813,5866,3369,5238,10886
05/11/2010,03:30:00,83.697,0.90078,1.41697,0.86146,118.451,1.2758,1.48112,0.71987,1.02449,1.11058,92.71,19.55,1130.30005,1813,5897,3369,5234,10889
05/11/2010,03:45:00,83.631,0.90071,1.41742,0.86141,117.885,1.27619,1.48183,0.7194,1.02554,1.11059,92.76,19.54,1129.44995,1809,5891,3361,5235,10885
05/11/2010,04:00:00,83.326,0.89996,1.41649,0.86076,117.92,1.27576,1.48114,0.71797,1.02664,1.1104,92.722,19.585,1129.48999,1807,5882,3362,5237,10888
05/11/2010,04:15:00,83.248,0.89878,1.41556,0.86044,118.056,1.27467,1.47904,0.7177,1.02734,1.11046,92.715,19.5,1129.19995,1802,5892,3351,5240,10889
05/11/2010,04:30:00,83.293,0.89746,1.4147,0.85971,118.065,1.27159,1.47785,0.71782,1.02675,1.11245,92.766,19.57,1129.30005,1804,5896,3333,5247,10891
05/11/2010,04:45:00,83.264,0.89828,1.41343,0.86001,118.245,1.2712,1.48146,0.71779,1.02685,1.11184,92.715,19.58,1129.05005,1809,5899,3337,5254,10890
05/11/2010,05:00:00,83.377,0.8981,1.41353,0.85934,118.122,1.27327,1.48311,0.71842,1.0268,1.11014,92.654,19.565,1129.44995,1821,5901,3340,5262,10897
05/11/2010,05:15:00,83.269,0.89877,1.4134,0.85849,117.872,1.27343,1.48339,0.71847,1.0268,1.10994,92.589,19.615,1130.34998,1822,5893,3338,5255,10895
05/11/2010,05:30:00,83.128,0.89808,1.41348,0.85911,117.836,1.2746,1.48379,0.71933,1.0274,1.10897,92.454,19.64,1130.34998,1819,5874,3332,5253,10891
05/11/2010,05:45:00,82.971,0.89718,1.4135,0.85851,117.435,1.27399,1.48106,0.71896,1.0277,1.10941,92.435,19.745,1132.25,1814,5881,3329,5252,10891
05/11/2010,06:00:00,82.829,0.89611,1.41312,0.85871,117.21,1.27214,1.48119,0.71937,1.02824,1.11075,92.403,19.765,1131.75,1816,5890,3328,5254,10891
05/11/2010,06:15:00,82.803,0.89589,1.41357,0.85918,117.486,1.27259,1.47709,0.72038,1.0285,1.11067,92.424,19.74,1132.09998,1818,5892,3324,5265,10892
05/11/2010,06:30:00,82.902,0.89576,1.41337,0.85974,117.424,1.27014,1.47668,0.7205,1.02675,1.11259,92.487,19.645,1131.90002,1819,5897,3328,5262,10888
05/11/2010,06:45:00,82.885,0.89716,1.41141,0.85856,117.715,1.26795,1.48128,0.72076,1.02645,1.11308,92.524,19.525,1131.75,1817,5896,3337,5255,10896
05/11/2010,07:00:00,83.079,0.89675,1.41327,0.85821,117.749,1.27146,1.47999,0.7203,1.02485,1.11134,92.496,19.46,1131.55005,1814,5890,3329,5244,10895
05/11/2010,07:15:00,83.026,0.89814,1.41204,0.85835,117.794,1.27054,1.48405,0.71924,1.02485,1.11137,92.717,19.415,1129.15002,1814,5896,3330,5249,10902
05/11/2010,07:30:00,83.067,0.8973,1.41302,0.85758,118.189,1.27278,1.48131,0.7198,1.02593,1.11009,92.67,19.45,1127.94995,1815,5904,3328,5244,10898
05/11/2010,07:45:00,83.427,0.89803,1.41305,0.85913,117.991,1.27264,1.48262,0.72012,1.02464,1.11024,92.552,19.405,1128.05005,1808,5899,3333,5227,10898
05/11/2010,08:00:00,83.402,0.89981,1.41365,0.85879,117.8,1.27354,1.48293,0.71935,1.0232,1.10997,92.517,19.405,1126,1808,5878,3339,5231,10898
05/11/2010,08:15:00,83.271,0.8999,1.41355,0.85946,117.526,1.27474,1.48385,0.71958,1.0218,1.1089,92.496,19.43,1124.5,1806,5866,3342,5199,10899
05/11/2010,08:30:00,83.131,0.89972,1.41245,0.85788,117.364,1.27317,1.48553,0.71942,1.02264,1.10936,92.447,19.455,1125.44995,1803,5873,3353,5205,10896
05/11/2010,08:45:00,83.031,0.89852,1.41097,0.85659,117.349,1.27295,1.48413,0.71904,1.02352,1.10835,92.442,19.44,1124.09998,1804,5866,3344,5202,10899
05/11/2010,09:00:00,83.029,0.89771,1.40771,0.8558,117.187,1.27024,1.4847,0.71817,1.02345,1.10821,92.367,19.475,1125.15002,1808,5874,3352,5204,10896
05/11/2010,09:15:00,82.998,0.89813,1.40885,0.85438,117.207,1.26876,1.48544,0.71739,1.02422,1.11043,92.349,19.455,1126.94995,1810,5877,3358,5203,10909
05/11/2010,09:30:00,82.974,0.8979,1.4085,0.85443,117.223,1.26931,1.48329,0.71797,1.02399,1.10958,92.278,19.46,1126.05005,1810,5887,3358,5217,10905
05/11/2010,09:45:00,83.019,0.89838,1.40865,0.85449,117.217,1.26766,1.48274,0.71787,1.02486,1.11116,92.403,19.47,1125.90002,1810,5875,3364,5212,10902
05/11/2010,10:00:00,82.955,0.89898,1.40877,0.85582,117.326,1.26897,1.47979,0.71776,1.02413,1.11,92.438,19.47,1125.25,1813,5872,3361,5206,10895
05/11/2010,10:15:00,82.986,0.89897,1.40911,0.8576,117.343,1.26936,1.48049,0.71697,1.02521,1.11001,92.377,19.325,1123.94995,1818,5863,3349,5209,10902
05/11/2010,10:30:00,82.865,0.89806,1.40895,0.85781,117.119,1.27027,1.47755,0.71627,1.02445,1.10918,92.362,19.36,1123,1815,5870,3345,5203,10910
05/11/2010,10:45:00,82.656,0.89648,1.40978,0.85936,117.116,1.26979,1.47624,0.71642,1.02282,1.11023,92.376,19.44,1123.55005,1811,5871,3333,5204,10913
05/11/2010,11:00:00,82.627,0.89475,1.40991,0.85973,117.106,1.26936,1.47502,0.71667,1.02379,1.11065,92.429,19.445,1123.5,1813,5874,3339,5210,10938
05/11/2010,11:15:00,82.586,0.8946,1.4092,0.85946,117.299,1.26789,1.47426,0.71722,1.02631,1.1114,92.347,19.42,1123.80005,1812,5875,3348,5219,10933
05/11/2010,11:30:00,82.68,0.89402,1.40873,0.85996,117.063,1.26807,1.47257,0.71863,1.02566,1.1109,92.42,19.395,1124.25,1813,5874,3354,5228,10940
05/11/2010,11:45:00,82.566,0.89453,1.4091,0.86073,117.365,1.26772,1.47741,0.71817,1.02581,1.11147,92.455,19.41,1124.84998,1815,5867,3345,5225,10934
05/11/2010,12:00:00,82.635,0.8941,1.4091,0.85871,117.344,1.26891,1.4764,0.71847,1.02591,1.11051,92.491,19.375,1122.09998,1816,5870,3341,5225,10931
05/11/2010,12:15:00,82.672,0.8941,1.40908,0.85835,117.478,1.26755,1.47714,0.71837,1.02602,1.11159,92.449,19.445,1124.59998,1814,5881,3336,5221,10934
05/11/2010,12:30:00,82.7,0.89421,1.4093,0.85953,117.394,1.26987,1.47825,0.71917,1.02619,1.10978,92.686,19.425,1124.94995,1813,5878,3340,5228,10920
05/11/2010,12:45:00,82.588,0.89414,1.4088,0.85836,117.887,1.26913,1.48195,0.71917,1.02595,1.10999,92.66,19.4,1123.80005,1814,5897,3341,5225,10922
05/11/2010,13:00:00,82.96,0.89332,1.40895,0.85685,117.929,1.27002,1.48099,0.71908,1.02567,1.10938,92.677,19.425,1124.55005,1815,5887,3343,5221,10927
05/11/2010,13:15:00,82.92,0.89502,1.40865,0.85721,117.916,1.26976,1.4832,0.71784,1.02478,1.10934,92.786,19.41,1123.55005,1813,5897,3343,5207,10917
05/11/2010,13:30:00,83.02,0.8949,1.40915,0.85742,118.123,1.27185,1.48349,0.71961,1.02374,1.10789,92.817,19.4,1124.15002,1816,5889,3349,5219,10899
05/11/2010,13:45:00,83.129,0.89576,1.4106,0.85779,118.159,1.27272,1.48314,0.71913,1.02241,1.10831,92.671,19.445,1124.15002,1818,5880,3349,5235,10882
05/11/2010,14:00:00,83.185,0.89592,1.41085,0.85771,118.09,1.27233,1.48475,0.71997,1.02205,1.10882,92.902,19.43,1122.05005,1818,5888,3345,5246,10891
05/11/2010,14:15:00,83.24,0.8962,1.41167,0.85713,117.851,1.27285,1.48345,0.72047,1.02091,1.10896,92.843,19.44,1122.09998,1819,5891,3339,5237,10885
05/11/2010,14:30:00,83.21,0.89681,1.41212,0.85804,117.628,1.27302,1.48339,0.72045,1.02113,1.10919,92.878,19.43,1122.34998,1821,5887,3343,5231,10887
05/11/2010,14:45:00,83.054,0.89649,1.41075,0.85747,118.169,1.27218,1.48055,0.72047,1.02271,1.10891,92.827,19.405,1120.80005,1821,5874,3348,5232,10884
05/11/2010,15:00:00,83.425,0.89619,1.4093,0.85751,117.941,1.2697,1.48693,0.72069,1.0207,1.10985,92.927,19.415,1119.19995,1817,5865,3350,5229,10890
05/11/2010,15:15:00,83.365,0.89801,1.40695,0.85347,118.171,1.26933,1.48984,0.72083,1.02019,1.1084,92.922,19.45,1119.14001,1815,5870,3352,5219,10898
05/11/2010,15:30:00,83.47,0.89786,1.4066,0.85366,118.028,1.27199,1.49214,0.71997,1.01914,1.10576,92.949,19.44,1119.43994,1812,5869,3348,5223,10892
05/11/2010,15:45:00,83.434,0.89866,1.40467,0.85123,118.112,1.27033,1.49524,0.72007,1.01927,1.10574,93.069,19.445,1119.5,1808,5860,3345,5223,10900
05/11/2010,16:00:00,83.61,0.89877,1.40573,0.85079,118.156,1.27237,1.49487,0.71987,1.01865,1.10467,93.051,19.43,1120.09998,1810,5859,3345,5220,10901
05/11/2010,16:15:00,83.61,0.89973,1.40588,0.85034,118.329,1.27141,1.49803,0.71972,1.01716,1.10583,93.05,19.43,1120.25,1810,5836,3343,5241,10912
05/11/2010,16:30:00,83.776,0.89976,1.40535,0.84825,118.576,1.27096,1.4982,0.71949,1.01564,1.10576,93.01,19.48,1125.05005,1812,5816,3343,5239,10915
05/11/2010,16:45:00,83.866,0.90126,1.40401,0.84851,118.483,1.27146,1.4983,0.71957,1.01582,1.10427,93.001,19.475,1124.80005,1810,5824,3341,5249,10910
05/11/2010,17:00:00,83.77,0.90111,1.40775,0.84952,118.48,1.27312,1.49892,0.71857,1.01571,1.10569,92.962,19.475,1123.44995,1811,5830,3339,5255,10914
05/11/2010,17:15:00,83.75,0.90017,1.40931,0.84986,118.355,1.27406,1.49887,0.71867,1.01631,1.10609,92.864,19.475,1123.15002,1805,5825,3340,5254,10917
05/11/2010,17:30:00,83.727,0.90001,1.41045,0.84934,118.481,1.27326,1.49741,0.71817,1.01666,1.10766,92.812,19.445,1122.09998,1802,5817,3339,5263,10880
05/11/2010,17:45:00,83.72,0.90011,1.41041,0.8502,118.257,1.27333,1.49775,0.71727,1.016,1.10767,92.772,19.455,1122.80005,1797,5816,3341,5271,10876
05/11/2010,18:00:00,83.608,0.90018,1.40987,0.84954,118.106,1.27234,1.4972,0.71763,1.01561,1.10806,92.784,19.46,1122.65002,1799,5813,3341,5265,10870
05/11/2010,18:15:00,83.496,0.89936,1.41132,0.85072,117.865,1.27401,1.49835,0.71692,1.01707,1.10782,92.66,19.45,1122.59998,1802,5809,3337,5267,10870
05/11/2010,18:30:00,83.336,0.89912,1.41079,0.84883,117.765,1.27212,1.49729,0.71687,1.01896,1.10899,92.782,19.445,1122.39001,1804,5812,3329,5271,10873
05/11/2010,18:45:00,83.31,0.89787,1.40982,0.84935,117.77,1.27186,1.4955,0.7166,1.01855,1.10851,92.762,19.475,1122.25,1804,5825,3332,5267,10873
05/11/2010,19:00:00,83.238,0.89799,1.40881,0.84897,117.624,1.26991,1.49579,0.7167,1.02052,1.10939,92.72,19.46,1122.05005,1805,5819,3327,5255,10881
05/11/2010,19:15:00,83.036,0.89707,1.40851,0.84849,117.803,1.26925,1.49345,0.71589,1.02139,1.10963,92.7,19.455,1121.90002,1805,5821,3324,5246,10899
05/11/2010,19:30:00,83.261,0.89616,1.40839,0.84978,117.641,1.26931,1.49334,0.71627,1.02111,1.1095,92.704,19.415,1121.44995,1807,5817,3325,5245,10914
05/11/2010,19:45:00,83.104,0.89738,1.40822,0.84985,117.637,1.26941,1.49615,0.71632,1.02152,1.10933,92.628,19.41,1121.90002,1808,5825,3326,5252,10893
05/11/2010,20:00:00,83.15,0.89588,1.4079,0.84853,117.508,1.26967,1.49489,0.71612,1.0207,1.10884,92.685,19.435,1122.19995,1811,5830,3349,5241,10886
05/11/2010,20:15:00,83.08,0.89677,1.40807,0.84821,117.398,1.26817,1.49629,0.71592,1.0219,1.1102,92.712,19.435,1122.75,1819,5835,3352,5223,10894
05/11/2010,20:30:00,83.073,0.89621,1.40811,0.84791,117.252,1.26872,1.49595,0.71594,1.02183,1.10976,92.71,19.415,1122.84998,1825,5850,3350,5217,10883
05/11/2010,20:45:00,82.917,0.89611,1.40794,0.84718,117.348,1.26764,1.4948,0.71573,1.02149,1.11061,92.65,19.42,1123.5,1820,5833,3352,5196,10868
